route	dt	hour	minute	travelDistance	trafficCongestion	travelDuration	travelDurationTraffic 
work-to-home	2015-03-04	18	05	39.994	Heavy	1881	5046
work-to-home	2015-03-04	18	10	39.994	Heavy	1881	5135
work-to-home	2015-03-04	18	15	39.994	Heavy	1881	5063
work-to-home	2015-03-04	18	20	39.994	Heavy	1881	4860
work-to-home	2015-03-04	18	25	39.994	Heavy	1881	4664
work-to-home	2015-03-04	18	30	39.994	Heavy	1881	4646
work-to-home	2015-03-04	18	35	39.994	Heavy	1881	4182
work-to-home	2015-03-04	18	40	39.994	Heavy	1881	4414
work-to-home	2015-03-04	18	45	39.994	Heavy	1881	4209
work-to-home	2015-03-04	18	50	39.994	Heavy	1881	4552
work-to-home	2015-03-04	18	55	39.994	Heavy	1881	4295
work-to-home	2015-03-04	19	00	39.994	Heavy	1881	4358
work-to-home	2015-03-04	19	05	39.994	Heavy	1881	4214
work-to-home	2015-03-04	19	10	39.994	Heavy	1881	4011
work-to-home	2015-03-04	19	15	39.994	Heavy	1881	4163
work-to-home	2015-03-04	19	20	39.994	Heavy	1881	4125
work-to-home	2015-03-04	19	25	39.994	Heavy	1881	3855
work-to-home	2015-03-04	19	30	39.994	Heavy	1881	3558
work-to-home	2015-03-04	19	35	39.994	Heavy	1881	3667
work-to-home	2015-03-04	19	40	39.994	Heavy	1881	3641
work-to-home	2015-03-04	19	45	39.994	Heavy	1881	3593
work-to-home	2015-03-04	19	50	39.994	Heavy	1881	3521
work-to-home	2015-03-04	19	55	39.994	Heavy	1881	3374
work-to-home	2015-03-04	20	00	39.994	Heavy	1881	3497
work-to-home	2015-03-04	20	05	39.994	Heavy	1881	3374
work-to-home	2015-03-04	20	10	39.994	Heavy	1881	3107
work-to-home	2015-03-04	20	15	39.994	Heavy	1881	3208
work-to-home	2015-03-04	20	20	39.994	Heavy	1881	3032
work-to-home	2015-03-04	20	25	39.994	Heavy	1881	2976
work-to-home	2015-03-04	20	30	39.994	Heavy	1881	2878
work-to-home	2015-03-04	20	35	39.994	Heavy	1881	3020
work-to-home	2015-03-04	20	40	39.994	Heavy	1881	2936
work-to-home	2015-03-04	20	45	39.994	Medium	1881	2793
work-to-home	2015-03-04	20	50	39.994	Medium	1881	2608
work-to-home	2015-03-04	20	55	39.994	Medium	1881	2812
work-to-home	2015-03-04	21	00	39.994	Medium	1881	2701
work-to-home	2015-03-04	21	05	39.994	Medium	1881	2575
work-to-home	2015-03-04	21	10	39.994	Mild	1881	2340
work-to-home	2015-03-04	21	15	39.994	Medium	1881	2641
work-to-home	2015-03-04	21	20	39.994	Medium	1881	2618
work-to-home	2015-03-04	21	25	39.994	Medium	1881	2583
work-to-home	2015-03-04	21	30	39.994	Medium	1881	2473
work-to-home	2015-03-04	21	35	39.994	Medium	1881	2369
work-to-home	2015-03-04	21	40	39.994	Mild	1881	2311
work-to-home	2015-03-04	21	45	39.994	Mild	1881	2239
work-to-home	2015-03-04	21	50	39.994	Mild	1881	2209
work-to-home	2015-03-04	21	55	39.994	Mild	1881	2165
work-to-home	2015-03-04	22	00	39.994	Mild	1881	2146
work-to-home	2015-03-04	22	05	39.994	Mild	1881	2079
work-to-home	2015-03-04	22	10	39.994	None	1881	2064
work-to-home	2015-03-04	22	15	39.994	None	1881	2056
work-to-home	2015-03-04	22	20	39.994	Mild	1881	2084
work-to-home	2015-03-04	22	25	39.994	Mild	1881	2162
work-to-home	2015-03-04	22	30	39.994	Mild	1881	2157
work-to-home	2015-03-04	22	35	39.994	Mild	1881	2075
work-to-home	2015-03-04	22	40	39.994	None	1881	2005
work-to-home	2015-03-04	22	45	39.994	None	1881	2053
work-to-home	2015-03-04	22	50	39.994	None	1881	2029
work-to-home	2015-03-04	22	55	39.994	None	1881	2066
work-to-home	2015-03-04	23	00	39.994	None	1881	2020
work-to-home	2015-03-04	23	05	39.994	Mild	1881	2080
work-to-home	2015-03-04	23	10	39.994	None	1881	2030
work-to-home	2015-03-04	23	15	39.994	None	1881	2023
work-to-home	2015-03-04	23	20	39.994	None	1881	2001
work-to-home	2015-03-04	23	25	39.994	None	1881	1947
work-to-home	2015-03-04	23	30	39.994	None	1881	1920
work-to-home	2015-03-04	23	35	39.994	None	1881	1909
work-to-home	2015-03-04	23	40	39.994	None	1881	1902
work-to-home	2015-03-04	23	45	39.994	None	1881	1889
work-to-home	2015-03-04	23	50	39.994	None	1881	1907
work-to-home	2015-03-04	23	55	39.994	None	1881	1912
Found 2015-03-06
home-to-work	2015-03-06	00	00	40.674	None	1772	1786
home-to-work	2015-03-06	00	05	40.674	None	1772	1785
home-to-work	2015-03-06	00	10	40.674	None	1772	1787
home-to-work	2015-03-06	00	15	40.674	None	1772	1808
home-to-work	2015-03-06	00	20	40.674	None	1772	1806
home-to-work	2015-03-06	00	25	40.674	None	1772	1796
home-to-work	2015-03-06	00	30	40.674	None	1772	1800
home-to-work	2015-03-06	00	35	40.674	None	1772	1807
home-to-work	2015-03-06	00	40	40.674	None	1772	1804
home-to-work	2015-03-06	00	45	40.674	None	1772	1807
home-to-work	2015-03-06	00	50	40.674	None	1772	1798
home-to-work	2015-03-06	00	55	40.674	None	1772	1790
home-to-work	2015-03-06	01	00	40.674	None	1772	1791
home-to-work	2015-03-06	01	05	40.674	None	1772	1796
home-to-work	2015-03-06	01	10	40.674	None	1772	1808
home-to-work	2015-03-06	01	15	40.674	None	1772	1790
home-to-work	2015-03-06	01	20	40.674	None	1772	1794
home-to-work	2015-03-06	01	25	40.674	None	1772	1799
home-to-work	2015-03-06	01	30	40.674	None	1772	1792
home-to-work	2015-03-06	01	35	40.674	None	1772	1790
home-to-work	2015-03-06	01	40	40.674	None	1772	1861
home-to-work	2015-03-06	01	45	40.674	None	1772	1801
home-to-work	2015-03-06	01	50	40.674	None	1772	1793
home-to-work	2015-03-06	01	55	40.674	None	1772	1813
home-to-work	2015-03-06	02	00	40.674	None	1772	1802
home-to-work	2015-03-06	02	05	40.674	None	1772	1801
home-to-work	2015-03-06	02	10	40.674	None	1772	1795
home-to-work	2015-03-06	02	15	40.674	None	1772	1823
home-to-work	2015-03-06	02	20	40.674	None	1772	1812
home-to-work	2015-03-06	02	25	40.674	None	1772	1809
home-to-work	2015-03-06	02	30	40.674	None	1772	1801
home-to-work	2015-03-06	02	35	40.674	None	1772	1788
home-to-work	2015-03-06	02	40	40.674	None	1772	1791
home-to-work	2015-03-06	02	45	40.674	None	1772	1788
home-to-work	2015-03-06	02	50	40.674	None	1772	1793
home-to-work	2015-03-06	02	55	40.674	None	1772	1792
home-to-work	2015-03-06	03	00	40.674	None	1772	1811
home-to-work	2015-03-06	03	05	40.674	None	1772	1815
home-to-work	2015-03-06	03	10	40.674	None	1772	1809
home-to-work	2015-03-06	03	15	40.674	None	1772	1832
home-to-work	2015-03-06	03	20	40.674	None	1772	1818
home-to-work	2015-03-06	03	25	40.674	None	1772	1823
home-to-work	2015-03-06	03	30	40.674	None	1772	1810
home-to-work	2015-03-06	03	35	40.674	None	1772	1835
home-to-work	2015-03-06	03	40	40.674	None	1772	1827
home-to-work	2015-03-06	03	45	40.674	None	1772	1806
home-to-work	2015-03-06	03	50	40.674	None	1772	1815
home-to-work	2015-03-06	03	55	40.674	None	1772	1803
home-to-work	2015-03-06	04	00	40.674	None	1772	1797
home-to-work	2015-03-06	04	05	40.674	None	1772	1827
home-to-work	2015-03-06	04	10	40.674	None	1772	1803
home-to-work	2015-03-06	04	15	40.674	None	1772	1791
home-to-work	2015-03-06	04	20	40.674	None	1772	1815
home-to-work	2015-03-06	04	30	40.674	None	1772	1822
home-to-work	2015-03-06	04	35	40.674	None	1772	1800
home-to-work	2015-03-06	04	40	40.674	None	1772	1843
home-to-work	2015-03-06	04	45	40.674	None	1772	1808
home-to-work	2015-03-06	04	50	40.674	None	1772	1826
home-to-work	2015-03-06	04	55	40.674	None	1772	1812
home-to-work	2015-03-06	05	00	40.674	None	1772	1805
home-to-work	2015-03-06	05	05	40.674	None	1772	1800
home-to-work	2015-03-06	05	10	40.674	None	1772	1822
home-to-work	2015-03-06	05	15	40.674	None	1772	1832
home-to-work	2015-03-06	05	20	40.674	None	1772	1800
home-to-work	2015-03-06	05	25	40.674	None	1772	1813
home-to-work	2015-03-06	05	30	40.674	None	1772	1811
home-to-work	2015-03-06	05	35	40.674	None	1772	1830
home-to-work	2015-03-06	05	40	40.674	None	1772	1849
home-to-work	2015-03-06	05	45	40.674	Mild	1772	1956
home-to-work	2015-03-06	05	50	40.674	None	1772	1860
home-to-work	2015-03-06	05	55	40.674	None	1772	1928
home-to-work	2015-03-06	06	00	40.674	Mild	1772	1962
home-to-work	2015-03-06	06	05	40.674	Mild	1772	2015
home-to-work	2015-03-06	06	10	40.674	Mild	1772	2153
home-to-work	2015-03-06	06	15	40.674	Mild	1772	2140
home-to-work	2015-03-06	06	20	40.674	Medium	1772	2376
home-to-work	2015-03-06	06	25	40.674	Heavy	1772	2686
home-to-work	2015-03-06	06	30	40.674	Heavy	1772	2788
home-to-work	2015-03-06	06	35	40.674	Heavy	1772	2847
home-to-work	2015-03-06	06	40	40.674	Heavy	1772	3036
home-to-work	2015-03-06	06	45	40.674	Heavy	1772	3166
home-to-work	2015-03-06	06	50	40.674	Heavy	1772	3320
home-to-work	2015-03-06	06	55	40.674	Heavy	1772	3390
home-to-work	2015-03-06	07	00	40.674	Heavy	1772	3283
home-to-work	2015-03-06	07	05	40.674	Heavy	1772	3373
home-to-work	2015-03-06	07	10	40.674	Heavy	1772	3473
home-to-work	2015-03-06	07	15	40.674	Heavy	1772	3457
home-to-work	2015-03-06	07	20	40.674	Heavy	1772	3427
home-to-work	2015-03-06	07	25	40.674	Heavy	1772	3577
home-to-work	2015-03-06	07	30	40.674	Heavy	1772	3607
home-to-work	2015-03-06	07	35	40.674	Heavy	1772	3682
home-to-work	2015-03-06	07	40	40.674	Heavy	1772	3600
home-to-work	2015-03-06	07	45	40.674	Heavy	1772	3648
home-to-work	2015-03-06	07	50	40.674	Heavy	1772	3637
home-to-work	2015-03-06	07	55	40.674	Heavy	1772	3764
home-to-work	2015-03-06	08	00	40.674	Heavy	1772	3712
home-to-work	2015-03-06	08	05	40.674	Heavy	1772	3907
home-to-work	2015-03-06	08	10	40.674	Heavy	1772	3679
home-to-work	2015-03-06	08	15	40.674	Heavy	1772	3749
home-to-work	2015-03-06	08	20	40.674	Heavy	1772	3748
home-to-work	2015-03-06	08	25	40.674	Heavy	1772	3853
home-to-work	2015-03-06	08	30	40.674	Heavy	1772	3930
home-to-work	2015-03-06	08	35	40.674	Heavy	1772	3820
home-to-work	2015-03-06	08	40	40.674	Heavy	1772	3991
home-to-work	2015-03-06	08	45	40.674	Heavy	1772	3797
home-to-work	2015-03-06	08	50	40.674	Heavy	1772	3764
home-to-work	2015-03-06	08	55	40.674	Heavy	1772	3634
home-to-work	2015-03-06	09	00	40.674	Heavy	1772	3572
home-to-work	2015-03-06	09	05	40.674	Heavy	1772	3584
home-to-work	2015-03-06	09	10	40.674	Heavy	1772	3537
home-to-work	2015-03-06	09	15	40.674	Heavy	1772	3528
home-to-work	2015-03-06	09	20	40.674	Heavy	1772	3334
home-to-work	2015-03-06	09	25	40.674	Heavy	1772	3263
home-to-work	2015-03-06	09	30	40.674	Heavy	1772	3289
home-to-work	2015-03-06	09	35	40.674	Heavy	1772	3202
home-to-work	2015-03-06	09	40	40.674	Heavy	1772	3217
home-to-work	2015-03-06	09	45	40.674	Heavy	1772	3190
home-to-work	2015-03-06	09	50	40.674	Heavy	1772	3009
home-to-work	2015-03-06	09	55	40.674	Heavy	1772	3096
home-to-work	2015-03-06	10	00	40.674	Heavy	1772	2951
home-to-work	2015-03-06	10	05	40.674	Heavy	1772	2805
home-to-work	2015-03-06	10	10	40.674	Heavy	1772	2776
home-to-work	2015-03-06	10	15	40.674	Heavy	1772	2751
home-to-work	2015-03-06	10	20	40.674	Heavy	1772	2759
home-to-work	2015-03-06	10	25	40.674	Medium	1772	2615
home-to-work	2015-03-06	10	30	40.674	Medium	1772	2640
home-to-work	2015-03-06	10	35	40.674	Heavy	1772	2663
home-to-work	2015-03-06	10	40	40.674	Heavy	1772	2679
home-to-work	2015-03-06	10	45	40.674	Heavy	1772	2710
home-to-work	2015-03-06	10	50	40.674	Heavy	1772	2687
home-to-work	2015-03-06	10	55	40.674	Heavy	1772	2735
home-to-work	2015-03-06	11	00	40.674	Heavy	1772	2866
home-to-work	2015-03-06	11	05	40.674	Heavy	1772	2915
home-to-work	2015-03-06	11	10	40.674	Heavy	1772	2829
home-to-work	2015-03-06	11	15	40.674	Heavy	1772	2834
home-to-work	2015-03-06	11	20	40.674	Heavy	1772	2718
home-to-work	2015-03-06	11	25	40.674	Heavy	1772	2680
home-to-work	2015-03-06	11	30	40.674	Heavy	1772	2704
home-to-work	2015-03-06	11	35	40.674	Heavy	1772	2699
home-to-work	2015-03-06	11	40	40.674	Medium	1772	2613
home-to-work	2015-03-06	11	45	40.674	Medium	1772	2596
home-to-work	2015-03-06	11	50	40.674	Medium	1772	2596
home-to-work	2015-03-06	11	55	40.674	Medium	1772	2519
home-to-work	2015-03-06	12	00	40.674	Medium	1772	2628
home-to-work	2015-03-06	12	05	40.674	Medium	1772	2502
home-to-work	2015-03-06	12	10	40.674	Medium	1772	2457
home-to-work	2015-03-06	12	15	40.674	Medium	1772	2418
home-to-work	2015-03-06	12	20	40.674	Medium	1772	2437
home-to-work	2015-03-06	12	25	40.674	Medium	1772	2547
home-to-work	2015-03-06	12	30	40.674	Medium	1772	2494
home-to-work	2015-03-06	12	35	40.674	Medium	1772	2477
home-to-work	2015-03-06	12	40	40.674	Medium	1772	2395
home-to-work	2015-03-06	12	45	40.674	Medium	1772	2391
home-to-work	2015-03-06	12	50	40.674	Medium	1772	2343
home-to-work	2015-03-06	12	55	40.674	Medium	1772	2434
home-to-work	2015-03-06	13	00	40.674	Medium	1772	2362
home-to-work	2015-03-06	13	05	40.674	Medium	1772	2420
home-to-work	2015-03-06	13	10	40.674	Medium	1772	2343
home-to-work	2015-03-06	13	15	40.674	Medium	1772	2352
home-to-work	2015-03-06	13	20	40.674	Medium	1772	2344
home-to-work	2015-03-06	13	25	40.674	Medium	1772	2365
home-to-work	2015-03-06	13	30	40.674	Medium	1772	2429
home-to-work	2015-03-06	13	35	40.674	Medium	1772	2456
home-to-work	2015-03-06	13	40	40.674	Medium	1772	2551
home-to-work	2015-03-06	13	45	40.674	Medium	1772	2485
home-to-work	2015-03-06	13	50	40.674	Medium	1772	2580
home-to-work	2015-03-06	13	55	40.674	Medium	1772	2631
home-to-work	2015-03-06	14	00	40.674	Medium	1772	2618
home-to-work	2015-03-06	14	05	40.674	Heavy	1772	2677
home-to-work	2015-03-06	14	10	40.674	Medium	1772	2636
home-to-work	2015-03-06	14	15	40.674	Medium	1772	2613
home-to-work	2015-03-06	14	20	40.674	Medium	1772	2612
home-to-work	2015-03-06	14	25	40.674	Medium	1772	2572
home-to-work	2015-03-06	14	30	40.674	Medium	1772	2619
home-to-work	2015-03-06	14	35	40.674	Heavy	1772	2771
home-to-work	2015-03-06	14	40	40.674	Heavy	1772	2745
home-to-work	2015-03-06	14	45	40.674	Heavy	1772	2701
home-to-work	2015-03-06	14	50	40.674	Heavy	1772	2890
home-to-work	2015-03-06	14	55	40.674	Heavy	1772	2883
home-to-work	2015-03-06	15	00	40.674	Heavy	1772	2782
home-to-work	2015-03-06	15	05	40.674	Heavy	1772	2930
home-to-work	2015-03-06	15	10	40.674	Heavy	1772	2887
home-to-work	2015-03-06	15	15	40.674	Heavy	1772	2930
home-to-work	2015-03-06	15	20	40.674	Heavy	1772	2996
home-to-work	2015-03-06	15	25	40.674	Heavy	1772	2976
home-to-work	2015-03-06	15	30	40.674	Heavy	1772	2987
home-to-work	2015-03-06	15	35	40.674	Heavy	1772	3020
home-to-work	2015-03-06	15	40	40.674	Heavy	1772	2980
home-to-work	2015-03-06	15	45	40.674	Heavy	1772	3062
home-to-work	2015-03-06	15	50	40.674	Heavy	1772	2903
home-to-work	2015-03-06	15	55	40.674	Heavy	1772	3069
home-to-work	2015-03-06	16	00	40.674	Heavy	1772	3088
home-to-work	2015-03-06	16	05	40.674	Heavy	1772	3000
home-to-work	2015-03-06	16	10	40.674	Heavy	1772	2937
home-to-work	2015-03-06	16	15	40.674	Heavy	1772	3072
home-to-work	2015-03-06	16	20	40.674	Heavy	1772	3118
home-to-work	2015-03-06	16	25	40.674	Heavy	1772	3112
home-to-work	2015-03-06	16	35	40.674	Heavy	1772	2962
home-to-work	2015-03-06	16	40	40.674	Heavy	1772	3117
home-to-work	2015-03-06	16	45	40.674	Heavy	1772	2948
home-to-work	2015-03-06	16	50	40.674	Heavy	1772	3026
home-to-work	2015-03-06	16	55	40.674	Heavy	1772	3232
home-to-work	2015-03-06	17	00	40.674	Heavy	1772	3220
home-to-work	2015-03-06	17	05	40.674	Heavy	1772	3250
home-to-work	2015-03-06	17	10	40.674	Heavy	1772	3203
home-to-work	2015-03-06	17	15	40.674	Heavy	1772	3238
home-to-work	2015-03-06	17	20	40.674	Heavy	1772	3107
home-to-work	2015-03-06	17	25	40.674	Heavy	1772	3300
home-to-work	2015-03-06	17	30	40.674	Heavy	1772	3313
home-to-work	2015-03-06	17	35	40.674	Heavy	1772	3132
home-to-work	2015-03-06	17	40	40.674	Heavy	1772	2958
home-to-work	2015-03-06	17	45	40.674	Heavy	1772	2972
home-to-work	2015-03-06	17	50	40.674	Heavy	1772	2995
home-to-work	2015-03-06	17	55	40.674	Heavy	1772	3267
home-to-work	2015-03-06	18	00	40.674	Heavy	1772	3308
home-to-work	2015-03-06	18	05	40.674	Heavy	1772	3100
home-to-work	2015-03-06	18	10	40.674	Heavy	1772	3038
home-to-work	2015-03-06	18	15	40.674	Heavy	1772	2956
home-to-work	2015-03-06	18	20	40.674	Heavy	1772	2988
home-to-work	2015-03-06	18	25	40.674	Heavy	1772	2814
home-to-work	2015-03-06	18	30	40.674	Heavy	1772	2777
home-to-work	2015-03-06	18	35	40.674	Heavy	1772	2869
home-to-work	2015-03-06	18	40	40.674	Heavy	1772	2813
home-to-work	2015-03-06	18	45	40.674	Heavy	1772	2694
home-to-work	2015-03-06	18	50	40.674	Heavy	1772	2799
home-to-work	2015-03-06	18	55	40.674	Heavy	1772	2832
home-to-work	2015-03-06	19	00	40.674	Medium	1772	2624
home-to-work	2015-03-06	19	05	40.674	Medium	1772	2460
home-to-work	2015-03-06	19	10	40.674	Medium	1772	2566
home-to-work	2015-03-06	19	15	40.674	Medium	1772	2593
home-to-work	2015-03-06	19	20	40.674	Heavy	1772	2693
home-to-work	2015-03-06	19	25	40.674	Heavy	1772	2669
home-to-work	2015-03-06	19	30	40.674	Medium	1772	2657
home-to-work	2015-03-06	19	35	40.674	Medium	1772	2648
home-to-work	2015-03-06	19	40	40.674	Medium	1772	2497
home-to-work	2015-03-06	19	45	40.674	Medium	1772	2592
home-to-work	2015-03-06	19	50	40.674	Medium	1772	2548
home-to-work	2015-03-06	19	55	40.674	Medium	1772	2523
home-to-work	2015-03-06	20	00	40.674	Medium	1772	2485
home-to-work	2015-03-06	20	05	40.674	Medium	1772	2344
home-to-work	2015-03-06	20	10	40.674	Mild	1772	2125
home-to-work	2015-03-06	20	15	40.674	Mild	1772	2080
home-to-work	2015-03-06	20	20	40.674	Mild	1772	2162
home-to-work	2015-03-06	20	25	40.674	Mild	1772	2083
home-to-work	2015-03-06	20	30	40.674	Mild	1772	2005
home-to-work	2015-03-06	20	35	40.674	Mild	1772	1981
home-to-work	2015-03-06	20	40	40.674	Mild	1772	1987
home-to-work	2015-03-06	20	45	40.674	Mild	1772	1986
home-to-work	2015-03-06	20	50	40.674	Mild	1772	1975
home-to-work	2015-03-06	20	55	40.674	Mild	1772	1974
home-to-work	2015-03-06	21	00	40.674	Mild	1772	1956
home-to-work	2015-03-06	21	05	40.674	Mild	1772	1966
home-to-work	2015-03-06	21	10	40.674	Mild	1772	1998
home-to-work	2015-03-06	21	15	40.674	Mild	1772	2009
home-to-work	2015-03-06	21	20	40.674	Mild	1772	1972
home-to-work	2015-03-06	21	25	40.674	Mild	1772	1952
home-to-work	2015-03-06	21	30	40.674	Mild	1772	1951
home-to-work	2015-03-06	21	35	40.674	Mild	1772	1985
home-to-work	2015-03-06	21	40	40.674	Mild	1772	1958
home-to-work	2015-03-06	21	45	40.674	Mild	1772	1987
home-to-work	2015-03-06	21	50	40.674	Mild	1772	1981
home-to-work	2015-03-06	21	55	40.674	Mild	1772	2026
home-to-work	2015-03-06	22	00	40.674	Mild	1772	1951
home-to-work	2015-03-06	22	05	40.674	Mild	1772	1952
home-to-work	2015-03-06	22	10	40.674	None	1772	1944
home-to-work	2015-03-06	22	15	40.674	Mild	1772	1951
home-to-work	2015-03-06	22	20	40.674	Mild	1772	1968
home-to-work	2015-03-06	22	25	40.674	Mild	1772	1950
home-to-work	2015-03-06	22	30	40.674	Mild	1772	1957
home-to-work	2015-03-06	22	35	40.674	Mild	1772	1977
home-to-work	2015-03-06	22	40	40.674	Mild	1772	1973
home-to-work	2015-03-06	22	45	40.674	None	1772	1943
home-to-work	2015-03-06	22	50	40.674	Mild	1772	2014
home-to-work	2015-03-06	22	55	40.674	Mild	1772	1984
home-to-work	2015-03-06	23	00	40.674	Mild	1772	1999
home-to-work	2015-03-06	23	05	40.674	Mild	1772	2000
home-to-work	2015-03-06	23	10	40.674	Mild	1772	1988
home-to-work	2015-03-06	23	15	40.674	Mild	1772	1953
home-to-work	2015-03-06	23	20	40.674	None	1772	1936
home-to-work	2015-03-06	23	25	40.674	None	1772	1929
home-to-work	2015-03-06	23	30	40.674	None	1772	1877
home-to-work	2015-03-06	23	35	40.674	None	1772	1915
home-to-work	2015-03-06	23	40	40.674	None	1772	1816
home-to-work	2015-03-06	23	45	40.674	None	1772	1832
home-to-work	2015-03-06	23	50	40.674	None	1772	1803
home-to-work	2015-03-06	23	55	40.674	None	1772	1899
work-to-home	2015-03-06	00	00	39.994	None	1881	1927
work-to-home	2015-03-06	00	05	39.994	None	1881	1912
work-to-home	2015-03-06	00	10	39.994	None	1881	1936
work-to-home	2015-03-06	00	15	39.994	None	1881	1948
work-to-home	2015-03-06	00	20	39.994	None	1881	1894
work-to-home	2015-03-06	00	25	39.994	None	1881	1894
work-to-home	2015-03-06	00	30	39.994	None	1881	1895
work-to-home	2015-03-06	00	35	39.994	None	1881	1902
work-to-home	2015-03-06	00	40	39.994	None	1881	1902
work-to-home	2015-03-06	00	45	39.994	None	1881	1900
work-to-home	2015-03-06	00	50	39.994	None	1881	1918
work-to-home	2015-03-06	00	55	39.994	None	1881	1891
work-to-home	2015-03-06	01	00	39.994	None	1881	1895
work-to-home	2015-03-06	01	05	39.994	None	1881	1943
work-to-home	2015-03-06	01	10	39.994	None	1881	1948
work-to-home	2015-03-06	01	15	39.994	None	1881	1931
work-to-home	2015-03-06	01	20	39.994	None	1881	1915
work-to-home	2015-03-06	01	25	39.994	None	1881	1949
work-to-home	2015-03-06	01	30	39.994	None	1881	1910
work-to-home	2015-03-06	01	35	39.994	None	1881	1918
work-to-home	2015-03-06	01	40	39.994	None	1881	1997
work-to-home	2015-03-06	01	45	39.994	None	1881	1924
work-to-home	2015-03-06	01	50	39.994	None	1881	1915
work-to-home	2015-03-06	01	55	39.994	None	1881	1903
work-to-home	2015-03-06	02	00	39.994	None	1881	1900
work-to-home	2015-03-06	02	05	39.994	None	1881	1919
work-to-home	2015-03-06	02	10	39.994	None	1881	1922
work-to-home	2015-03-06	02	15	39.994	None	1881	1931
work-to-home	2015-03-06	02	20	39.994	None	1881	1917
work-to-home	2015-03-06	02	25	39.994	None	1881	1912
work-to-home	2015-03-06	02	30	39.994	None	1881	1911
work-to-home	2015-03-06	02	35	39.994	None	1881	1924
work-to-home	2015-03-06	02	40	39.994	Mild	1881	2132
work-to-home	2015-03-06	02	45	39.994	None	1881	2056
work-to-home	2015-03-06	02	50	39.994	None	1881	1958
work-to-home	2015-03-06	02	55	39.994	None	1881	1964
work-to-home	2015-03-06	03	00	39.994	None	1881	1977
work-to-home	2015-03-06	03	05	39.994	None	1881	1930
work-to-home	2015-03-06	03	10	39.994	None	1881	1930
work-to-home	2015-03-06	03	15	39.994	None	1881	1932
work-to-home	2015-03-06	03	20	39.994	None	1881	1918
work-to-home	2015-03-06	03	25	39.994	None	1881	1953
work-to-home	2015-03-06	03	30	39.994	None	1881	1923
work-to-home	2015-03-06	03	35	39.994	None	1881	1925
